tag,category,count,alias
sweater,0,163612,"セーター,스웨터,毛衣,トレーナー,スウェット,スウェットシャツ,スエットシャツ,けごろも"
dark-skinned_female,0,160161,"褐色娘,褐色ロリ,黒ギャル,かっしょくむすめ,かっしょくろり,くろぎゃる"
bracelet,0,159920,"ブレスレット,腕輪,手镯,うでわ,て"
black_eyes,0,157726,"黒目,くろめ"
red_ribbon,0,156166,
parted_bangs,0,155933,"センター分け,真ん中分け,中分刘海,せんたーわけ,まんなかわけ,ちゅうぶん"
:o,0,154975,"Oの字口,Oのじくち"
flat_chest,0,154861,"極上の貧乳,ぺったんこ,大平原の小さな胸,無乳,ナイチチ,平らな胸,ツルペタ,つるぺた,平胸,まな板,flat-chested,ごくじょうのひんにゅう,だいへいげんのちいさなむね,むちち,たいらなむね,たいらむね,まないた"
fingernails,0,153971,"爪,손톱,指甲,つめ,ゆびかぶと"
vest,0,153408,"ベスト,背心,せこころ"
symbol-shaped_pupils,0,152490,"柄目,がらめ"
blue_skirt,0,150107,"青いスカート,あおいすかーと"
hands_up,0,149889,
black_choker,0,149280,
cape,0,148991,"ケープ,披风,披風,ひ,ひかぜ"
armor,0,148539,"鎧,甲冑,よろい,こうちゅう"
grey_eyes,0,148306,"灰色の瞳,はいいろのひとみ"
strapless,0,146449,ベアトップ
character_name,0,145773,
cup,0,145652,"コップ,カップ,杯子,はいこ"
toes,0,144992,"足指,足の指,あしゆび,あしのゆび"
chibi,0,144279,"ちびキャラ,ちび,デフォルメ,SD,SDイラスト,Q版,Q版造型,ちびきゃら,ミニキャラ,デフォルメエロ,SDキャラ,TDM,チビケモ,Qはん,Qはんぞうけい"
two_side_up,0,144124,ツーサイドアップ
covered_nipples,0,143905,"胸ポチ,勃起乳首,透け乳首,浮き乳首,むねぽち,ぼっきちくび,すけちくび,うきちくび"
scarf,0,143555,"🧣,マフラー,围巾,围脖"
clothing_cutout,0,143186,
orange_eyes,0,143030,"オレンジ目,おれんじめ"
twin_braids,0,142994,
puffy_short_sleeves,0,142767,
side_ponytail,0,142178,"サイドテール,侧马尾,お"
looking_to_the_side,0,141529,
bar_censor,0,141512,
dated,0,141426,"日付,ひづけ"
aqua_eyes,0,140932,
multiple_views,0,140215,"三面図,3面図,multiple_angles,さんめんず,3めんず"
groin,0,140192,"鼠蹊部,またすじ,恥丘,鼠径部,そけいぶ,ちきゅう"
2boys,0,139896,
see-through_clothes,0,139710,"透け,透け透け,スケスケ,すけすけ,シースルー,濡れ透け,透けブラ,スケブラ,透けスカート,すけ,ぬれすけ,すけぶら,すけすかーと"
eyelashes,0,138439,"まつげ,睫毛"
neckerchief,0,138274,ネッカチーフ
thigh_strap,0,138222,"サイバンド,大腿上的带子,腿带,だいたいうえてき,もも"
fake_animal_ears,0,138154,"付け耳,つけ耳,けもみみ(偽),つけみみ,けもみみ(にせ)"
legs,0,137913,"足,美脚,あし,びきゃく"
arknights,3,137838,"明日方舟,アークナイツ,명일방주,Arknights,ArknightsFanArt,アークナイツバトルイラコン,あしたはこぶね"
loli,0,137813,"ロリ,ロリビッチ,ロリ妊婦,ペド,ロリフ,合法ロリ,おねロリ,萝莉,LOLI,lolicon,蘿莉,로리,ロリコン,ロリショタ,ケモロリ,ロリ陰毛,メスガキ,褐色ロリ,おにロリ,ロリ巨根,ロリサキュバス,幼女,mesugaki,ろりにんぷ,ごうほうろり,らり,ろりいんもう,かっしょくろり,ろりきょこん,ようじょ"
mole_under_eye,0,137229,"泣きぼくろ,泣きボクロ,泣き黒子,눈물점,泪痣,なきぼくろ,なきくろこ,なみだし"
v-shaped_eyebrows,0,135870,
sleeves_past_wrists,0,135797,"萌え袖,萌袖,ほうえそで,ほうそで"
wrist_cuffs,0,134244,"腕带袖口,护腕,うでくち"
fox_ears,0,134061,"狐耳,きつね耳,キツネ耳,きつねみみ"
wet,0,134014,"濡れ,濡れる,びしょ濡れ,びしょびしょ,ぬれ,ぬれる,びしょぬれ"
cat_tail,0,133465,"ねこしっぽ,猫しっぽ,猫尻尾"
fur_trim,0,132015,
feet_out_of_frame,0,131631,"小全景镜头,しょうぜんけい"
sleeveless_dress,0,131626,ノースリーブワンピース
covered_navel,0,130621,"透けへそ,すけへそ"
black_panties,0,130442,"黒パン,黒パンツ,くろぱん,くろぱんつ"
short_shorts,0,130056,"ショートパンツ,ホットパンツ,超短パン,短パン,热裤,ちょうたんぱん,たんぱん"
bare_arms,0,128341,
sleeveless_shirt,0,128101,
pillow,0,128021,"枕,枕头,まくら,マクラ"
v,0,127871,"ピース,ピースサイン,Vサイン,ブイサイン,ハメピス,フェラピス"
hand_on_own_hip,0,127810,"腰に手,单手叉腰,こしにて,さこし"
upper_teeth_only,0,126630,
tree,0,126602,"木,樹,樹木,木本,じゅもく,き,きもと"
detached_collar,0,126016,"付け襟,つけえり"
bare_legs,0,125852,"生足,なまあし"
black_bow,0,125197,
maid_headdress,0,124459,"ホワイトブリム,女仆头饰,おんなふ"
one-piece_swimsuit,0,121989,"ワンピース水着,わんぴーすみずぎ"
maid,0,121616,"メイド,メイドさん,メイド少年,女仆,메이드,メイド服,妹抖,めいどしょうねん,おんなふ,めいどふく,いもうととう"
azur_lane,3,120985,"碧蓝航线,碧藍航線,アズールレーン,AzurLane,舰B,艦B,アズレン,벽람항로,アズールレーン陣営,アズールレーン版深夜の真剣お絵かき60分一本勝負,パイズールレーン,KAN-SEN,アズレン漫画,へき,へきあいこうせん,かんB,あずーるれーんじんえい,あずーるれーんはんしんやのしんけんおえかき60ふんいっぽんしょうぶ,あずれんまんが"
pubic_hair,0,120919,"陰毛,阴毛,음모,生えかけ,ロリ陰毛,パイパン差分希望,ヘアヌード,アンダーヘア,いんもう,はえかけ,ろりいんもう,ぱいぱんさぶんきぼう"
torn_clothes,0,120831,"服ビリ,尻破れ,ふくびり,しりやぶれ"
head_tilt,0,120435,"首傾げ,歪头,くびかしげ,ひずみ"
blurry_background,0,119855,"虚化背景,きょかはいけい"
black_ribbon,0,119144,
gradient_hair,0,118910,"グラデ髪,グラデヘアー,渐变色头发,ぐらでかみ,いろ"
gradient_background,0,117669,"渐变色背景,いろはいけい"
pov,0,116832,"ハメ撮り視点,POV,主観視点,一人称視点,自分視点,第一人称视角,はめとりしてん,しゅかんしてん,いちにんしょうしてん,じぶんしてん,だいいちにんしょう"
shiny_skin,0,115104,
gun,0,113891,"銃,じゅう"
lips,0,113608,"唇,くちびる"
uncensored,0,113257,"無修正,uncensored,むしゅうせい"
skindentation,0,112638,ももぷく
sash,0,112615,"サッシュ,현장,飾帶,饰带,条带,しょくたい,じょう"
horse_ears,0,111107,"馬耳,ばじ"
black_bikini,0,111089,"黒ビキニ,たくし上げ黒ビキニ,くろびきに,たくしあげくろびきに"
sideboob,0,111085,"横乳,よこちち,옆가슴"
tattoo,0,110753,"タトゥー,刺青,いれずみ"
neck_ribbon,0,110708,"リボンタイ,りぼんたい,ネックリボン,ねっくりぼん,紐タイ,ひもたい"
highleg,0,110634,ハイレグ
cosplay,0,110477,コスプレ
plaid_clothes,0,110110,
black_shorts,0,109551,
window,0,109425,"窓,窓辺,窗户,まど,まどべ"
umamusume,3,109315,"ウマ娘,ウマ娘プリティーダービー,赛马娘,賽馬娘,马娘,馬娘,우마무스메,말딸,Umamusume,フォロワーさんからイメージもらって自分をウマ娘化する,ウマ娘ガンダムダービー,北斗の拳ニンジン味,ウマ娘モータリゼーション,闪耀优俊少女,闪耀!优俊少女,优骏少女,グラップラー馬姫,ウマ娘百合ティーダービー,うまむすめ,うまむすめぷりてぃーだーびー,むすめ,さいうまむすめ,ふぉろわーさんからいめーじもらってじぶんをうまむすめかする,うまむすめがんだむだーびー,ほくとのけんにんじんあじ,うまむすめもーたりぜーしょん,しょうじょ,!しょうじょ,ぐらっぷらーうまひめ,うまむすめゆりてぃーだーびー"
horse_girl,0,109146,"馬娘,ウマ娘,うまむすめ"
buttons,0,108883,"釦,鈕扣,纽扣,扣子,단추,鈕,ぼたん,ぼたんこう,こうこ"
hair_intakes,0,108765,"インテーク,进气口发型,排气孔,くち,はいきあな"
ascot,0,108241,"ジャボ,多褶领巾,たしゅう"
single_braid,0,107240,
sparkle,0,106790,"kirakiradeshita,闪闪发光,キラキラ"
sketch,0,106465,
floating_hair,0,106343,
zettai_ryouiki,0,105127,"絶対領域,絕對領域,绝对领域,절대영역,ぜったいりょういき,りょういき"
leaning_forward,0,104890,"前屈み,前かがみ,ぜんくつみ,ぜんかがみ"
anus,0,104086,"肛門,アヌス,尻の穴,縦割れアナル,尻穴,こうもん,しりのあな,たてわりれあなる,しりあな"
vocaloid,3,103884,"ボーカロイド,ボカロ,VOCALOID,博歌樂,术力口,術力口,ひろしうたらく,くち,じゅつちからくち"
on_bed,0,103820,"ベッドの上,べっどのうえ"
double_bun,0,103538,"お団子頭,お団子,おだんごあたま,おだんご"
idolmaster_cinderella_girls,3,103442,"アイドルマスターシンデレラガールズ,シンデレラガールズ,デレマス,モバマス,imas_cg"
kneehighs,0,102923,"ハイソックス,ハイソ,黒ハイソックス,黒ハイソ,黒ハイ,白ハイソックス,白ハイソ,白ハイ,紺ハイソックス,紺ハイソ,紺ハイ,くろはいそっくす,くろはいそ,くろはい,しろはいそっくす,しろはいそ,しろはい,こんはいそっくす,こんはいそ,こんはい"
blue_bow,0,102901,
bell,0,102297,ベル
dutch_angle,0,101258,"ダッチアングル,倾斜角度,かくど"
book,0,101012,"本,ほん"
swept_bangs,0,100550,
petals,0,100326,"花びら,花吹雪,桜吹雪,花瓣,はなびら,はなふぶき,さくらふぶき,かべん"
border,0,100180,边框
blue_dress,0,100100,"青ドレス,青いワンピース,青いワンピ,あおどれす,あおいわんぴーす,あおいわんぴ"
kneeling,0,99773,"跪く,膝立ち,跪,跪着,下跪,ひざまづく,ひざたち,き,きちゃく,したき"
saliva,0,99638,"涎,唾液,口水,よだれ,だえき,くちみず"
black_pants,0,99421,
open_shirt,0,99411,
playboy_bunny,0,99232,"バニーガール,バニースーツ,バニー,兔女郎,바니걸,メカバニー,bunnysuit,うさぎじょろう"
dress_shirt,0,99213,"Yシャツ,ワイシャツ,裸Yシャツ,正装衬衫,西装衬衫,衬衫,はだかYしゃつ,せいそう,にしそう"
pussy_juice,0,99176,"爱液,愛液,マン汁,あいえき,まんしる"
soles,0,98983,"足裏,裸足裏,ソックス足裏,足の裏,あしうら,はだしうら,そっくすあしうら,あしのうら"
colored_skin,0,97509,"異色肌,いしょくはだ"
hoodie,0,97220,"パーカー,连帽衫,さん"
red_skirt,0,97171,"赤いスカート,あかいすかーと"
bodysuit,0,97070,"ボディスーツ,ぴっちりスーツ,ボディースーツ,艦ラバー,ラバースーツ,全身タイツ,ピッチリスーツ,连体紧身衣,紧身衣,かんらばー,ぜんしんたいつ,ころも"
nose_blush,0,96766,"赤面,せきめん"
makeup,0,96564,"化粧,化妆,メイク,けしょう,か"
halterneck,0,96512,"ホルターネック,ホルタートップ,ホルタービキニ,颈挂式,しき"
black_hat,0,96352,
white_socks,0,95943,"白ソックス,白ハイソックス,白ハイソ,白靴下,しろそっくす,しろはいそっくす,しろはいそ,しろぐつした"
honkai_(series),3,95473,"Honkai,崩坏,崩壊,逆熵,崩壞,붕괴,ほうはい,ほうかい,ぎゃく"
shadow,0,94294,"影,影子,かげ,かげこ"
low_twintails,0,93940,"おさげ,二つ結び,下双马尾,低双马尾,로우테일,ふたつむすび,したそう,ていそう"
fox_tail,0,93367,
mask,0,93241,"マスク,仮面,覆面,衛生マスク,サージカルマスク,防塵マスク,ガスマスク,面具,カラスマスク,かめん,ふくめん,えいせいますく,ぼうじんますく,おもてぐ"
white_jacket,0,93147,
white_bikini,0,92545,"白ビキニ,しろびきに"
capelet,0,92466,"披肩,ひかた"
heterochromia,0,92155,"オッドアイ,ヘテロクロミア,异瞳,虹彩異色症,异色瞳,虹膜异色症,こうさいいしょくしょう,ひとみ,にじまくしょう"
no_bra,0,91967,"ノーブラ,つけてない"
underboob,0,91877,"下乳,南半球,下パイ,おっぱいスカート,underboobs,したちち,みなみはんきゅう,したぱい"
alternate_hairstyle,0,91692,"髪型チェンジ,非常态发型,かみがたちぇんじ,ひじょうかた"
profile,0,91671,"横顔,侧脸,侧面,よこがお"
one_side_up,0,91615,"ワンサイドアップ,サイドアップ,ハーフアップ"
turtleneck,0,91457,"タートルネック,ハイネック,高领毛衣,たかころも"
depth_of_field,0,91378,"被写界深度,피사계심도,虚化背景,虚化前景,ひしゃかいしんど,きょかはいけい,きょかぜんけい"
piercing,0,91284,"ピアス,ボディピアス"
side-tie_bikini_bottom,0,91192,"紐ビキニ,ひもびきに"
night,0,91121,"夜,夜景,よる,やけい"
aqua_hair,0,90706,
cameltoe,0,90601,"いいスジしてる,メコスジ,すじ,スジ,骆驼趾,도끼자국,キャメルトゥ,まんすじ,し"
cum_in_pussy,0,89924,"中出し,膣出し,中出,膣内射精,膣內射精,질내사정,體內射精,体内射精,체내사정,內射,内射,なかでし,ちつだし,なかで,ちつないしゃせい,ちつせい,からだせい,たいないしゃせい,ないしゃ"
expressionless,0,89861,"無表情,平然,无表情,むひょうじょう,へいぜん"
bed_sheet,0,89834,"シーツ,ベッドシーツ"
blue_background,0,88994,BB
bed,0,88846,ベッド
:3,0,88258,"猫口,ω,ねこくち"
black_hairband,0,87624,
no_shoes,0,87446,"ソックス足裏,生靴下,そっくすあしうら,なまくつした"
holding_sword,0,87320,
ass_visible_through_thighs,0,87312,"前から見えるお尻,ぜんからみえるおしり"
ocean,0,86964,"海,うみ"
hug,0,86939,"ハグ,拥抱"
chinese_clothes,0,86868,"中国风,チャイナ服,中華風,中国風,ちゅうごく,ちゃいなふく,ちゅうかふう,ちゅうごくふう"
embarrassed,0,86726,"恥じらい,恥,恥ずかしい,はずかしい,羞恥,赤面,はじらい,はじ,しゅうち,せきめん"
pokemon_(creature),0,86640,"ポケモン×ポケモン,ポケモン×人間,pokemon,ぽけもん×にんげん"
erection,0,86405,"勃起,剥けチン,ぼっき,むけちん"
bottomless,0,86177,"穿いてない,ボトムレス,下脱ぎ,フルチン,せんいてない,したぬぎ"
arm_support,0,85988,
no_panties,0,85188,"はいてない,ノーパン"
from_above,0,84834,ハイアングル
blood,0,84626,"血,ち"
watermark,0,83803,"透かし,すかし"
beret,0,83627,"ベレー,贝雷帽,ぼう"
cat_girl,0,83587,"キャットガール,猫系女子,猫耳娘,貓人,猫人,貓娘,猫娘,ねこけいじょし,ねこみみむすめ,ねこにん,ねこむすめ"
wavy_hair,0,83159,"ウェーブヘア,ウェービーヘア"
muscular,0,82749,"筋肉,筋肉質,玉つき筋肉ショタ,きんにく,きんにくしつ,たまつききんにくしょた"
cum_on_body,0,82688,
thick_thighs,0,81977,"ぶっともも,thickthighs"
frown,0,81871,"しかめっ面,・''・,皱眉,しかめっめん"
back,0,81298,"背中,魅惑の背中,ぱっくり背中,せなか,みわくのせなか,ぱっくりせなか"
heart-shaped_pupils,0,81083,"目がハート,目にハート,ハート目,心形瞳孔,めがはーと,めにはーと,はーとめ,こころかたちどうこう"
copyright_name,0,80986,"タイトル回収,たいとるかいしゅう"
black_socks,0,80683,"黒ハイソックス,黒ソックス,黒生,黒靴下,くろはいそっくす,くろそっくす,くろなま,くろくつした"
short_dress,0,80628,
brown_footwear,0,80568,
beach,0,80553,"砂浜,ビーチ,すなはま,浜辺,はまべ"
